"name","id","desc"
"yicO","b3664","putative adenine permease; K06901 putative MFS transporter, AGZA family, xanthine/uracil permease"
"yicR","b3638","conserved protein, UPF0758 family; K03630 DNA repair protein RadC"
"yicS","b4555","predicted periplasmic protein"
"yicT","b4653","pseudogene"
"yidA","b3697","sugar phosphate phosphatase; substrates include erythrose 4-P and mannose 1-P phosphatase; K07024"
"yidB","b3698","conserved protein, DUF937 family"
"yidC","b3705","membrane protein insertase; K03217 YidC/Oxa1 family membrane protein insertase"
"yidD","b4557","membrane protein insertion efficiency factor, inner membrane protein, UPF0161 family; K08998 hypothetical protein"
"yidE","b3685","predicted transporter; K07085 putative transport protein"
"yidF","b3674","predicted DNA-binding transcriptional regulator; K06871 uncharacterized protein"
"yidG","b3675","inner membrane protein"
"yidH","b3676","inner membrane protein, DUF202 family; K00389 putative membrane protein"
"yidI","b3677","inner membrane protein"
"yidJ","b3678","predicted sulfatase/phosphatase; K01138 uncharacterized sulfatase [EC:3.1.6.-]"
"yidK","b3679","predicted transporter; K03307 solute:Na+ symporter, SSS family"
"yidL","b3680","predicted transcriptional regulator, AraC family"
"yidP","b3684","predicted DNA-binding transcriptional regulator; K03482 GntR family transcriptional regulator, glv operon transcriptional regulator"
"yidQ","b3688","conserved outer membrane protein"
"yidR","b3689","conserved protein"
"yidX","b3696","predicted lipoproteinC"
"yidZ","b3711","predicted DNA-binding transcriptional regulator"
"yieE","b3712","predicted phosphopantetheinyl transferase, COG2091 family"
"yieF","NA","NA"
"yieH","b3715","phosphoenolpyruvate and 6-phosphogluconate phosphatase"
"yieK","b3718","predicted 6-phosphogluconolactonase"
"yieL","b3719","predicted xylanase; K07214 enterochelin esterase and related enzymes"
"yieP","b3755","predicted transcriptional regulator"
"yifB","b3765","predicted bifunctional enzyme and transcriptional regulator; K07391 magnesium chelatase family protein"
"yifE","b3764","conserved protein, UPF0438 family; K09897 hypothetical protein"
"yifK","b3795","predicted transporter; K03293 amino acid transporter, AAT family"
"yifL","b4558","predicted lipoprotein"
"yifN","b3777","pseudogene"
"yigA","b3810","conserved protein, DUF484 family; K09921 hypothetical protein"
"yigB","b3812","FMN phosphatase; K07025 putative hydrolase of the HAD superfamily"
"yigE","b4482","predicted protein, DUF2233 family"
"yigF","b3817","predicted inner membrane protein"
"yigG","b3818","conserved inner membrane protein"
"yigI","b3820","conserved protein, 4HBT family of thioesterases"
"yigL","b3826","predicted hydrolase; K07024"
"yigM","b3827","predicted inner membrane protein"
"yigP","b3834","conserved protein, SCP2 family; K03690 hypothetical protein"
"yigZ","b3848","conserved protein, UPF0029 family"
"yihA","b3865","GTP-binding protein required for normal cell division; K03978 GTP-binding protein"
"yihD","b3858","DUF1040 protein YihD; K09896 hypothetical protein"
"yihF","b3861","conserved protein, DUF945 family"
"yihG","b3862","inner membrane protein, Predicted acyltransferas"
"yihI","b3866","activator of Der GTPase; K09894 hypothetical protein"
"yihL","b3872","predicted DNA-binding transcriptional regulator"
"yihM","b3873","predicted sugar phosphate isomerase"
"yihN","b3874","inner membrane protein, predicted transporter"
"yihO","b3876","predicted transporter; K03292 glycoside/pentoside/hexuronide:cation symporter, GPH family"
"yihP","b3877","predicted transporter; K03292 glycoside/pentoside/hexuronide:cation symporter, GPH family"
"yihQ","b3878","alpha-glucosidase; K15922 alpha-glucosidase [EC:3.2.1.20]"
"yihR","b3879","predicted aldose-1-epimerase"
"yihS","b3880","aldose-ketose isomerase; D-mannose isomerase"
"yihT","b3881","predicted aldolase; K01671 [EC:4.1.-.-]"
"yihU","b3882","gamma-hydroxybutyrate dehydrogenase, NADH-dependent; K08318 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]"
"yihV","b3883","predicted sugar kinase"
"yihW","b3884","predicted DNA-binding transcriptional regulator"
"yihX","b3885","alpha-D-Glucose-1-P phosphatase, anomer-specific; K07025 putative hydrolase of the HAD superfamily"
"yihY","b3886","predicted inner membrane protein; K07058 membrane protein"
"yiiD","b3888","predicted acetyltransferase"
"yiiE","b3889","predicted transcriptional regulator"
"yiiF","b3890","conserved protein"
"yiiG","b3896","conserved lipoprotein"
"yiiM","b3910","6-N-hydroxylaminopurine resistance protein"
"yiiQ","b3920","conserved protein"
"yiiR","b3921","predicted inner membrane protein, DUF805 family"
"yiiS","b3922","conserved protein, UPF0381 family"
"yiiX","b3937","putative lipid binding hydrolase, DUF830 family, function unknown"
"yijD","b3964","inner membrane protein, DUF1422 family"
"yijE","b3943","inner membrane protein, predicted permease"
"yijF","b3944","conserved protein; K09974 hypothetical protein"
"yijO","b3954","predicted DNA-binding transcriptional regulator"
"yijP","NA","NA"
"yjaA","b4011","conserved stress-induced protein"
"yjaB","b4012","predicted acetyltransferase; K03827 putative acetyltransferase [EC:2.3.1.-]"
"yjaG","b3999","conserved protein; K09891 hypothetical protein"
"yjaH","b4001","conserved protein"
"yjaZ","b3989","stationary phase growth adaptation protein"
"yjbB","b4020","predicted Na+/Pi-cotransporter; K03324 phosphate:Na+ symporter"
"yjbD","b4023","conserved protein"
"yjbE","b4026","predicted protein"
"yjbF","b4027","predicted lipoprotein"
"yjbG","b4028","conserved protein"
"yjbH","b4029","predicted porin"
"yjbI","b4038","pseudogene"
"yjbJ","b4045","stress-induced protein, UPF0337 family"
"yjbL","b4047","predicted protein"
"yjbM","b4048","predicted protein"
"yjbQ","b4056","thiamin phosphate synthase"
"yjbR","b4057","conserved protein"
"yjbS","b4621","hypothetical protein"
"yjbT","b4620","hypothetical protein, no homologs"
"yjcB","b4060","conserved protein"
"yjcC","b4061","predicted membrane-anchored cyclic-di-GMP phosphodiesterase"
"yjcD","b4064","predicted permease; K06901 putative MFS transporter, AGZA family, xanthine/uracil permease"
"yjcE","b4065","predicted cation/proton antiporter; K03316 monovalent cation:H+ antiporter, CPA1 family"
"yjcF","b4066","pentapeptide repeat protein"
"yjcH","b4068","inner membrane protein, DUF485 family"
"yjcO","b4078","conserved protein; K07126"
"yjcS","b4083","conserved protein, metallo-beta-lactamase superfamily"
"yjcZ","b4110","mutational suppressor of yhjH motility mutation, function unknown"
"yjdA","b4109","mutational suppressor of yhjH motility mutation, function unknown; related to Dynamin GTPase"
"yjdC","b4135","predicted transcriptional regulator"
"yjdF","b4121","conserved inner membrane protein; K08984 putative membrane protein"
"yjdI","b4126","conserved protein"
"yjdJ","b4127","predicted acyltransferase with acyl-CoA N-acyltransferase domain; K06975"
"yjdK","b4128","predicted protein"
"yjdL","NA","NA"
"yjdM","b4108","conserved protein; K06193 phosphonoacetate hydrolase [EC:3.11.1.2]"
"yjdN","b4107","conserved protein; K04750 PhnB protein"
"yjdO","b4559","predicted protein"
"yjdP","b4487","conserved protein"
"yjdQ","b4654","pseudogene"
"yjeA","NA","NA"
"yjeE","NA","NA"
"yjeF","NA","NA"
"yjeH","b4141","predicted transporter; K16263 amino acid efflux transporter"
"yjeI","b4144","conserved protein"
"yjeJ","b4145","predicted protein"
"yjeK","NA","NA"
"yjeM","b4156","predicted transporter"
"yjeN","b4157","predicted protein"
"yjeO","b4158","inner membrane protein"
"yjeP","NA","NA"
"yjeS","NA","NA"
"yjeT","b4176","conserved protein, DUF2065 family; K09937 hypothetical protein"
"yjeV","b4670","expressed protein"
"yjfC","b4186","ATP-Grasp family ATPase"
"yjfF","b4231","predicted sugar transporter subunit: membrane component of ABC superfamily; K02057 simple sugar transport system permease protein"
"yjfI","b4181","conserved protein, DUF2170 family; K09980 hypothetical protein"
"yjfJ","b4182","conserved protein, PspA/IM30 family"
"yjfK","b4183","conserved protein, DUF2491 family"
"yjfL","b4184","inner membrane protein, UPF0719 family; K08989 putative membrane protein"
"yjfM","b4185","conserved protein, DUF1190 family"
"yjfN","b4188","predicted protein"
"yjfP","b4190","acyl CoA esterase; K06889"
"yjfY","b4199","predicted protein"
"yjfZ","b4204","predicted protein"
"yjgA","b4234","conserved protein, ribosome-associated; K09889 ribosome-associated protein"
"yjgB","b4269","predicted alcohol dehydrogenase, Zn-dependent and NAD(P)-binding; K12957 uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]"
"yjgF","NA","NA"
"yjgH","b4248","conserved protein, UPF0131 family"
"yjgI","NA","NA"
"yjgJ","NA","NA"
"yjgL","b4253","predicted protein"
"yjgM","b4256","predicted acetyltransferase; K03828 putative acetyltransferase [EC:2.3.1.-]"
"yjgN","b4257","inner membrane protein, DUF898 family"
"yjgR","b4263","conserved protein, DUF853 family with NTPase fold; K06915"
"yjgX","b4575","pseudogene"
"yjgZ","b4277","KpLE2 phage-like element; predicted protein"
"yjhB","b4279","predicted transporter"
"yjhC","b4280","predicted oxidoreductase"
"yjhD","b4281","pseudogene"
"yjhE","b4282","pseudogene"
"yjhF","b4296","KpLE2 phage-like element; predicted transporter; K03299 gluconate:H+ symporter, GntP family"
"yjhG","b4297","KpLE2 phage-like element; predicted dehydratase"
"yjhH","b4298","KpLE2 phage-like element; predicted lyase/synthase; K01714 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]"
"yjhI","b4299","KpLE2 phage-like element; predicted DNA-binding transcriptional regulator"
"yjhP","b4306","KpLE2 phage-like element; predicted methyltransferase"
"yjhQ","b4307","KpLE2 phage-like element; predicted acetyltransferase"
"yjhR","b4308","pseudogene"
"yjhU","b4295","predicted DNA-binding transcriptional regulator; KpLE2 phage-like element"
"yjhV","b4286","pseudogene"
"yjhX","b4566","conserved protein; K09982 hypothetical protein"
"yjhY","b4656","pseudogene"
"yjhZ","b4657","pseudogene"
"yjiA","b4352","predicted GTPase"
"yjiC","b4325","predicted protein"
"yjiG","b4329","inner membrane protein, SpmB family"
"yjiH","b4330","predicted inner membrane protein"
"yjiJ","b4332","predicted inner membrane protein"
"yjiK","b4333","conserved protein"
"yjiL","b4334","predicted ATPase, activator of (R)-hydroxyglutaryl-CoA dehydratase"
"yjiM","b4335","predicted 2-hydroxyglutaryl-CoA dehydratase"
"yjiN","b4336","zinc-type alcohol dehydrogenase-like protein"
"yjiP","b4339","pseudogene"
"yjiR","b4340","fused predicted DNA-binding transcriptional regulator/predicted aminotransferase"
"yjiS","b4341","conserved protein"
"yjiT","b4342","pseudogene"
"yjiV","b4486","pseudogene"
"yjiX","b4353","conserved protein"
"yjiY","b4354","putative transporter"
"yjjA","b4360","conserved protein"
"yjjB","b4363","conserved inner membrane protein"
"yjjG","b4374","dUMP phosphatase; K08723 5'-nucleotidase [EC:3.1.3.5]"
"yjjI","b4380","conserved protein"
"yjjJ","b4385","putative protein kinase"
"yjjK","b4391","fused predicted transporter subunits of ABC superfamily: ATP-binding components"
"yjjL","b4356","L-galactonate transporter"
"yjjM","b4357","DNA-binding transcriptional activator for yjjMN; mutants fail to grow on L-galactonate"
"yjjN","b4358","L-galactonate oxidoreductase"
"yjjP","b4364","inner membrane protein, H-NS-repressed, DUF1212 family"
"yjjQ","b4365","DNA-binding transcriptional regulator"
"yjjU","b4377","predicted phospholipase, patatin-like family"
"yjjV","b4378","predicted DNase; K03424 TatD DNase family protein [EC:3.1.21.-]"
"yjjW","b4379","predicted pyruvate formate lyase activating enzyme"
"yjjX","b4394","inosine/xanthosine triphosphatase"
"yjjY","b4402","predicted protein"
"yjjZ","b4567","predicted protein"
"yjtD","b4403","predicted methyltransferase; K02533 tRNA/rRNA methyltransferase [EC:2.1.1.-]"
"ykfA","b0253","CP4-6 prophage; predicted GTP-binding protein; K06946"
"ykfB","b0250","CP4-6 prophage; predicted protein"
"ykfC","b0258","pseudogene"
"ykfF","b0249","CP4-6 prophage; predicted protein"
"ykfG","b0247","CP4-6 prophage; predicted DNA repair protein"
"ykfH","b4504","predicted protein"
"ykfI","b0245","CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system"
"ykfJ","b0235","pseudogene"
"ykfK","b4628","pseudogene"
"ykfL","b4627","pseudogene"
"ykfM","b4586","hypothetical protein"
"ykfN","b4626","pseudogene"
"ykgA","b0300","pseudogene"
"ykgB","b0301","inner membrane protein, DUF417 family"
"ykgC","b0304","predicted pyridine nucleotide-disulfide oxidoreductase"
"ykgD","b0305","predicted DNA-binding transcriptional regulator"
"ykgE","b0306","predicted oxidoreductase"
"ykgF","b0307","predicted electron transport protein with ferridoxin-like domai"
"ykgG","b0308","predicted transporter; K00782 hypothetical protein"
"ykgH","b0310","predicted inner membrane protein"
"ykgI","b0303","predicted protein"
"ykgJ","b0288","UPF0153 cysteine cluster protein, function unknown; K06940"
"ykgL","b0295","predicted protein"
"ykgM","b0296","50S ribosomal protein L31 type B; alternative L31 utilized during zinc limitation; K02909 large subunit ribosomal protein L31"
"ykgO","b4506","RpmJ-like protein; K02919 large subunit ribosomal protein L36"
"ykgP","b4630","pseudogene"
"ykgQ","b4631","pseudogene"
"ykgR","b4671","expressed protein"
"ykgS","b4688","pseudogene"
"ykgT","b4695","pseudogene"
"ykiA","b0392","pseudogene"
"ylaB","b0457","predicted membrane-anchored cyclic-di-GMP phosphodiesterase"
"ylaC","b0458","inner membrane protein, DUF1449 family"
"ylbA","b0515","conserved protein; K14977 ureidoglycine aminohydrolase [EC:3.5.3.-]"
"ylbE","b4572","pseudogene"
"ylbF","b0520","conserved protein"
"ylbG","b0502","pseudogene"
"ylbH","b0499","pseudogene"
"ylbI","b4632","pseudogene"
"ylcG","b4509","expressed protein, DLP12 prophage"
"ylcH","b4588","hypothetical protein, DLP12 prophage"
"ylcI","b4589","hypothetical protein"
"yliE","b0833","predicted membrane-anchored cyclic-di-GMP phosphodiesterase"
"yliF","b0834","predicted membrane-anchored diguanylate cyclase"
"yliI","b0837","soluble aldose sugar dehydrogenase"
"yliJ","NA","NA"
"yliL","NA","NA"
"ymbA","b0952","conserved protein; K09857 hypothetical protein"
"ymcE","b0991","cold shock gene"
"ymdA","b1044","predicted protein"
"ymdB","b1045","O-acetyl-ADP-ribose deacetylase; RNase III inhibitor during cold shock; putative cardiolipin synthase C regulatory subunit"
"ymdC","NA","NA"
"ymdE","b1028","pseudogene"
"ymdF","b4518","conserved protein"
"ymfA","b1122","conserved inner membrane protein"
"ymfD","b1137","e14 prophage; predicted SAM-dependent methyltransferase"
"ymfE","b1138","e14 prophage; predicted inner membrane protein"
"ymfI","b1143","e14 prophage; predicted protein"
"ymfJ","b1144","e14 prophage; predicted protein"
"ymfL","b1147","e14 prophage; predicted DNA-binding transcriptional regulator"
"ymfM","b1148","e14 prophage; predicted protein"
"ymfQ","b1153","prohage e14 tail protein homolog"
"ymfR","b1150","e14 prophage; predicted protein"
"ymgA","b1165","RcsB connector protein for regulation of biofilm"
"ymgC","b1167","predicted protein"
"ymgD","b1171","predicted protein"
"ymgE","b1195","predicted inner membrane protein"
"ymgF","b4520","inner membrane division septum protein"
"ymgG","b1172","conserved protein, UPF0757 family"
"ymgI","b4593","hypothetical protein"
"ymgJ","b4594","hypothetical protein"
"ymiA","b4522","hypothetical protein"
"ymiB","b4672","expressed protein"
"ymjA","b1295","predicted protein"
"ymjC","b4525","pseudogene"
"ymjD","b4673","pseudogene"
"ynaA","b1368","pseudogene"
"ynaI","b1330","mechanosensitive channel protein, very small conductance; K16052 MscS family membrane protein"
"ynaJ","b1332","predicted inner membrane protein, DUF2534 family"
"ynaK","b1365","Rac prophage; conserved protein"
"ynbA","b1408","inner membrane protein"
"ynbB","b1409","predicted CDP-diglyceride synthase; K00981 phosphatidate cytidylyltransferase [EC:2.7.7.41]"
"ynbC","b1410","predicted hydrolase"
"ynbD","b1411","predicted phosphatase inner membrane protein"
"ynbE","b1382","lipoprotein"
"ynbG","b4674","expressed protein"
"yncA","NA","NA"
"yncB","NA","NA"
"yncD","b1451","predicted iron outer membrane transporter; K02014 iron complex outermembrane recepter protein"
"yncE","b1452","ATP-binding protein, periplasmic, function unknown"
"yncG","b1454","glutathione S-transferase homolog; K11208 GST-like protein"
"yncH","b1455","conserved protein"
