eco_id gene gene_description
eco:b1442 ydcU predicted_spermidine/putrescine_transporter_subunit;_K02054_putative_spermidine/putrescine_transport_system_permease_protein
eco:b1443 ydcV predicted_spermidine/putrescine_transporter_subunit;_K02053_putative_spermidine/putrescine_transport_system_permease_protein
eco:b1445 ydcX conserved_protein,_DUF2566_family
eco:b1446 ydcY predicted_protein
eco:b1447 ydcZ inner_membrane_protein,_DUF606_family;_K09936_bacterial/archaeal_transporter_family-2_protein
eco:b1496 yddA fused_predicted_multidrug_transporter_subunits_of_ABC_superfamily:_membrane_component/ATP-binding_component;_K02471_putative_ATP-binding_cassette_transporter
eco:b1495 yddB predicted_porin_protein
eco:b1464 yddE conserved_predicted_enzyme,_PhzC-PhzF_family
eco:b1473 yddG aromatic_amino_acid_exporter
eco:b1462 yddH conserved_protein
eco:b1471 yddK pseudogene
eco:b1472 yddL pseudogene
eco:b1477 yddM predicted_DNA-binding_transcriptional_regulator
eco:b1491 yddW liprotein,_glycosyl_hydrolase_homolog
eco:b1528 ydeA arabinose_efflux_transporter,_arabinose-inducible;_K08159_MFS_transporter,_DHA1_family,_L-arabinose/isopropyl-beta-D-thiogalactopyranoside_export_protein
eco:b1528 ydeA arabinose_efflux_transporter,_arabinose-inducible;_K08159_MFS_transporter,_DHA1_family,_L-arabinose/isopropyl-beta-D-thiogalactopyranoside_export_protein
eco:b1534 ydeE predicted_transporter
eco:b1535 ydeH diguanylate_cyclase,_required_for_pgaD_induction
eco:b1536 ydeI conserved_protein
eco:b1537 ydeJ conserved_protein
eco:b1497 ydeM conserved_protein;_K06871_uncharacterized_protein
eco:b1498 ydeN conserved_protein;_K01138_uncharacterized_sulfatase_[EC:3.1.6.-]
eco:b1499 ydeO UV-inducible_global_regulator,_EvgA-,_GadE-dependent
eco:b1499 ydeO UV-inducible_global_regulator,_EvgA-,_GadE-dependent
eco:b1499 ydeO UV-inducible_global_regulator,_EvgA-,_GadE-dependent
eco:b1501 ydeP predicted_oxidoreductase
eco:b1502 ydeQ predicted_fimbrial-like_adhesin_protein
eco:b1503 ydeR predicted_fimbrial-like_adhesin_protein
eco:b1504 ydeS predicted_fimbrial-like_adhesin_protein
eco:b1505 ydeT pseudogene
eco:b1571 ydfA Qin_prophage;_predicted_protein
eco:b1572 ydfB Qin_prophage;_predicted_protein
eco:b1573 ydfC conserved_protein,_Qin_prophage
eco:b1576 ydfD Qin_prophage;_predicted_protein
eco:b1577 ydfE pseudogene
eco:b1539 ydfG malonic_semialdehyde_reductase,_NADPH-dependent;_L-allo-threonine_dehydrogenase,_NAD(P)-dependent;_also_oxidizes_L-serine,_D-serine,_D-threonine_and_3-hydroxyisobutyrate;_K16066_malonic_semialdehyde_reductase_[EC:1.1.1.-]
eco:b1542 ydfI predicted_D-mannonate_oxidoreductase,_NAD-dependent
eco:b4600 ydfJ pseudogene
eco:b1544 ydfK cold_shock_protein,_function_unknown,_Qin_prophage
eco:b1549 ydfO Qin_prophage;_predicted_protein
eco:b1555 ydfR Qin_prophage;_predicted_protein
eco:b1560 ydfU Qin_prophage;_predicted_protein
eco:b1565 ydfV Qin_prophage;_predicted_protein
eco:b1568 ydfX pseudogene
eco:b1541 ydfZ selenoprotein,_function_unknown
eco:b1614 ydgA conserved_protein,_DUF945_family
eco:b1607 ydgC inner_membrane_protein,_GlpM_family
eco:b1598 ydgD predicted_peptidase;_K04775_protease_YdgD_[EC:3.4.21.-]
eco:b1604 ydgH predicted_protein
eco:b1605 ydgI predicted_arginine/ornithine_antiporter_transporter;_K03758_arginine:ornithine_antiporter_/_lysine_permease
eco:b1624 ydgJ predicted_oxidoreductase
eco:b1626 ydgK inner_membrane_protein,_DUF2569_family
eco:b4601 ydgU hypothetical_protein
eco:b1659 ydhB predicted_DNA-binding_transcriptional_regulator
eco:b1660 ydhC putative_arabinose_efflux_transporter
eco:b1647 ydhF predicted_oxidoreductase
eco:b1643 ydhI predicted_inner_membrane_protein
eco:b1644 ydhJ predicted_membrane_fusion_protein_(MFP)_of_YdhJK_efflux_pump
eco:b1645 ydhK predicted_efflux_protein_(PET)_component_of_YdhJK_efflux_pump
eco:b1648 ydhL conserved_protein;_K06938
eco:b1657 ydhP predicted_transporter;_K08156_MFS_transporter,_DHA1_family,_arabinose_polymer_transporter
eco:b1664 ydhQ conserved_protein
eco:b1667 ydhR predicted_monooxygenase
eco:b1668 ydhS conserved_protein_with_FAD/NAD(P)-binding_domain
eco:b1669 ydhT conserved_protein
eco:b1670 ydhU predicted_cytochrome;_K08354_thiosulfate_reductase_cytochrome_b_subunit
eco:b1673 ydhV predicted_oxidoreductase
eco:b1672 ydhW predicted_protein
eco:b1671 ydhX predicted_4Fe-4S_ferridoxin-type_protein
eco:b1674 ydhY predicted_4Fe-4S_ferridoxin-type_protein
eco:b1675 ydhZ predicted_protein
eco:b1692 ydiB quinate/shikimate_5-dehydrogenase,_NAD(P)-binding_(EC:1.1.1.25);_K05887_quinate/shikimate_dehydrogenase_[EC:1.1.1.282]
eco:b1705 ydiE hemin_uptake_protein_HemP_homolog
eco:b1694 ydiF fused_predicted_acetyl-CoA:acetoacetyl-CoA_transferase:_alpha_subunit/beta_subunit
eco:b1685 ydiH predicted_protein
eco:b1687 ydiJ predicted_FAD-linked_oxidoreductase;_K06911
eco:b1688 ydiK inner_membrane_protein,_UPF0118_family
eco:b1689 ydiL conserved_protein
eco:b1690 ydiM inner_membrane_protein,_predicted_transporter
eco:b1691 ydiN inner_membrane_protein,_predicted_MFS_superfamily_transporter
eco:b1695 ydiO predicted_acyl-CoA_dehydrogenase
eco:b1696 ydiP predicted_DNA-binding_transcriptional_regulator
eco:b1697 ydiQ predicted_electron_transfer_flavoprotein_subunit
eco:b1698 ydiR predicted_electron_transfer_flavoprotein,_FAD-binding_subunit
eco:b1699 ydiS predicted_oxidoreductase_with_FAD/NAD(P)-binding_domain;_K00313_electron_transfer_flavoprotein-quinone_oxidoreductase_[EC:1.5.5.-]
eco:b1700 ydiT predicted_3Fe-4S_ferredoxin-type_protein
eco:b1706 ydiU conserved_protein,_UPF0061_family;_K08997_hypothetical_protein
eco:b1707 ydiV anti-FlhD4C2_factor,_inactive_EAL_family_phosphodiesterase
eco:b1707 ydiV anti-FlhD4C2_factor,_inactive_EAL_family_phosphodiesterase
eco:b1722 ydiY predicted_outer_membrane_protein,_acid-inducible;_K07283_putative_salt-induced_outer_membrane_protein
eco:b1724 ydiZ predicted_protein
eco:b1765 ydjA predicted_oxidoreductase
eco:b1769 ydjE predicted_transporter;_K08369_MFS_transporter,_putative_metabolite:H+_symporter
eco:b1770 ydjF predicted_DNA-binding_transcriptional_regulator
eco:b1771 ydjG alpha-Keto_reductase,_NADH-dependent;_can_use_methylglyoxal_as_substrate
eco:b1772 ydjH predicted_kinase
eco:b1773 ydjI predicted_aldolase
eco:b1774 ydjJ predicted_oxidoreductase,_Zn-dependent_and_NAD(P)-binding
eco:b1775 ydjK predicted_transporter;_K08369_MFS_transporter,_putative_metabolite:H+_symporter
eco:b1776 ydjL predicted_oxidoreductase,_Zn-dependent_and_NAD(P)-binding
eco:b1728 ydjM inner_membrane_protein_regulated_by_LexA;_K07038_inner_membrane_protein
eco:b1729 ydjN predicted_transporter;_K06956
eco:b1730 ydjO predicted_protein
eco:b1750 ydjX inner_membrane_protein,_TVP38/TMEM64_family
eco:b1751 ydjY predicted_protein
eco:b1752 ydjZ Inner_membrane_protein,_TVP38/TMEM64_family
eco:b1777 yeaC conserved_protein;_K09916_hypothetical_protein
eco:b1780 yeaD conserved_protein;_K01792_glucose-6-phosphate_1-epimerase_[EC:5.1.3.15]
eco:b1781 yeaE aldo-keto_reductase,_methylglyoxal_to_acetol,_NADPH-dependent
eco:b1783 yeaG protein_kinase,_function_unknown;_autokinase;_K07180_serine_protein_kinase
eco:b1784 yeaH UPF0229_family_protein;_K09786_hypothetical_protein
eco:b1785 yeaI predicted_membrane-anchored_diguanylate_cyclase
eco:b1786 yeaJ predicted_diguanylate_cyclase
eco:b1787 yeaK conserved_protein
eco:b1789 yeaL predicted_inner_membrane_protein,_UPF0756_family
eco:b1790 yeaM predicted_DNA-binding_transcriptional_regulator
eco:b1791 yeaN predicted_transporter;_K03449_MFS_transporter,_CP_family,_cyanate_transporter
eco:b1792 yeaO conserved_protein
eco:b1794 yeaP diguanylate_cyclase;_K13069_diguanylate_cyclase_[EC:2.7.7.65]
eco:b1795 yeaQ conserved_protein,_UPF0410_family
eco:b1797 yeaR conserved_protein
eco:b1801 yeaV predicted_transporter;_K03451_betaine/carnitine_transporter,_BCCT_family
eco:b1802 yeaW predicted_2Fe-2S_cluster-containing_protein;_K00517_[EC:1.14.-.-]
eco:b1803 yeaX predicted_oxidoreductase
eco:b1806 yeaY lipoprotein,_RpoE-regulated,_fucntion_unknown;_K07285_outer_membrane_lipoprotein
eco:b1862 yebB conserved_protein,_DUF830_family
eco:b1864 yebC conserved_protein,_UPF0082_family
eco:b1846 yebE inner_membrane_protein,_DUF533_family
eco:b1847 yebF extracellular_Colicin_M_immunity_family_protein
eco:b1848 yebG conserved_protein_regulated_by_LexA;_K09918_hypothetical_protein
eco:b1853 yebK predicted_DNA-binding_transcriptional_regulator
eco:b1825 yebO predicted_inner_membrane_protein
eco:b1828 yebQ predicted_transporter;_K08169_MFS_transporter,_DHA2_family,_multidrug_resistance_protein
eco:b1833 yebS inner_membrane_protein;_K03808_paraquat-inducible_protein_A
eco:b1834 yebT conserved_protein
eco:b1836 yebV predicted_protein
eco:b1837 yebW predicted_protein
eco:b1839 yebY predicted_protein
eco:b1840 yebZ inner_membrane_protein;_K07245_putative_copper_resistance_protein_D
eco:b1908 yecA conserved_protein,_UPF0149_family;_K07039_uncharacterized_protein
eco:b1917 yecC predicted_transporter_subunit:_ATP-binding_component_of_ABC_superfamily;_K10010_cystine_transport_system_ATP-binding_protein_[EC:3.6.3.-]
eco:b1867 yecD isochorismatase_family_protein
eco:b1868 yecE conserved_protein,_UPF0759_family
eco:b1915 yecF conserved_protein,_DUF2594_family
eco:b1906 yecH DUF2492_family_protein,_function_unknown
eco:b4537 yecJ predicted_protein
eco:b1875 yecM predicted_metal-binding_enzyme;_K09907_hypothetical_protein
eco:b1869 yecN inner_membrane_protein,_MAPEG_family;_K07136
eco:b1904 yecR lipoprotein,_function_unknown
eco:b1918 yecS inner_membrane_protein,_predicted_transporter_subunit:_membrane_component_of_ABC_superfamily;_K10009_cystine_transport_system_permease_protein
eco:b1877 yecT predicted_protein
eco:b1959 yedA amino_acid_exporter_for_phenylalanine,_threonine
eco:b1928 yedD lipoprotein
eco:b1929 yedE predicted_inner_membrane_protein;_K07112
eco:b1930 yedF conserved_protein,_UPF0033_family
eco:b1958 yedI conserved_inner_membrane_protein;_K09781_hypothetical_protein
eco:b1962 yedJ predicted_hydrolase,_HD_superfamily;_K06950_uncharacterized_protein
eco:b1931 yedK predicted_protein
eco:b1932 yedL predicted_acyltransferase;_K03829_putative_acetyltransferase_[EC:2.3.1.-]
eco:b4495 yedN pseudogene
eco:b1955 yedP predicted_mannosyl-3-phosphoglycerate_phosphatase;_K07026_mannosyl-3-phosphoglycerate_phosphatase_[EC:3.1.3.70]
eco:b1956 yedQ predicted_membrane-anchored_diguanylate_cyclase
eco:b1963 yedR inner_membrane_protein
eco:b4496 yedS pseudogene
eco:b1968 yedV predicted_sensory_kinase_in_two-component_regulatory_system_with_YedW;_K02484_two-component_system,_OmpR_family,_sensor_kinase_[EC:2.7.13.3]
eco:b1968 yedV predicted_sensory_kinase_in_two-component_regulatory_system_with_YedW;_K02484_two-component_system,_OmpR_family,_sensor_kinase_[EC:2.7.13.3]
eco:b1971 yedY membrane-anchored,_periplasmic_TMAO,_DMSO_reductase;_K07147_sulfoxide_reductase_catalytic_subunit_YedY_[EC:1.8.-.-]
eco:b1972 yedZ inner_membrane_heme_subunit_for_periplasmic_YedYZ_reductase;_K17247_sulfoxide_reductase_heme-binding_subunit_YedZ
eco:b2008 yeeA inner_membrane_protein,_FUSC_family
eco:b2012 yeeD conserved_protein
eco:b2013 yeeE inner_membrane_protein,_UPF0394_family;_K07112
eco:b4639 yeeH pseudogene
eco:b1978 yeeJ putative_adhesin;_K13735_adhesin/invasin
eco:b4497 yeeL pseudogene
eco:b1983 yeeN conserved_protein,_UPF0082_family
eco:b1985 yeeO predicted_multdrug_exporter,_MATE_family
eco:b1999 yeeP pseudogene
eco:b2001 yeeR CP4-44_prophage;_predicted_membrane_protein
eco:b2002 yeeS CP4-44_prophage;_predicted_DNA_repair_protein
eco:b2003 yeeT CP4-44_prophage;_predicted_protein
eco:b2006 yeeW pseudogene
eco:b2007 yeeX conserved_protein,_UPF0265_family;_K09802_hypothetical_protein
eco:b2015 yeeY predicted_DNA-binding_transcriptional_regulator
eco:b2016 yeeZ predicted_epimerase,_with_NAD(P)-binding_Rossmann-fold_domain
eco:b2069 yegD predicted_chaperone;_K04046_hypothetical_chaperone_protein
eco:b2067 yegE predicted_diguanylate_cyclase,_GGDEF_domain_signaling_protein
eco:b2063 yegH inner_membrane_protein
eco:b2070 yegI conserved_protein
eco:b2071 yegJ predicted_protein
eco:b2072 yegK predicted_protein
eco:b2073 yegL conserved_protein
eco:b2080 yegP conserved_protein,_UPF0339_family;_K09946_hypothetical_protein
eco:b2081 yegQ predicted_peptidase;_K08303_putative_protease_[EC:3.4.-.-]
eco:b2085 yegR predicted_protein
eco:b2086 yegS phosphatidylglycerol_kinase,_metal-dependent;_K07029
eco:b2098 yegT nucleoside_transporter,_low_affinity
eco:b2099 yegU predicted_hydrolase;_K05521_ADP-ribosylglycohydrolase_[EC:3.2.-.-]
eco:b2100 yegV predicted_kinase
eco:b2101 yegW predicted_DNA-binding_transcriptional_regulator
eco:b2102 yegX predicted_hydrolase;_K07273_lysozyme
eco:b2083 yegZ pseudogene
eco:b2108 yehA predicted_fimbrial-like_adhesin_protein
eco:b2109 yehB predicted_outer_membrane_protein;_K07347_outer_membrane_usher_protein
eco:b2110 yehC predicted_periplasmic_pilin_chaperone
eco:b2111 yehD predicted_fimbrial-like_adhesin_protein
eco:b2112 yehE predicted_protein
eco:b4499 yehH pseudogene
eco:b2118 yehI conserved_protein
eco:b4541 yehK predicted_protein
eco:b2119 yehL predicted_transporter_subunit:_ATP-binding_component_of_ABC_superfamily
eco:b2120 yehM predicted_protein
eco:b2121 yehP conserved_protein
eco:b2122 yehQ pseudogene
eco:b2123 yehR lipoprotein,_DUF1307_family
eco:b2124 yehS conserved_protein,_DUF1456_family
eco:b2125 yehT predicted_response_regulator_in_two-component_system_withYehU;_K02477_two-component_system,_LytT_family,_response_regulator
eco:b2125 yehT predicted_response_regulator_in_two-component_system_withYehU;_K02477_two-component_system,_LytT_family,_response_regulator
eco:b2128 yehW predicted_transporter_subunit:_membrane_component_of_ABC_superfamily;_K05846_osmoprotectant_transport_system_permease_protein
eco:b2129 yehX predicted_transporter_subunit:_ATP-binding_component_of_ABC_superfamily;_K05847_osmoprotectant_transport_system_ATP-binding_protein
eco:b2130 yehY predicted_transporter_subunit:_membrane_component_of_ABC_superfamily;_K05846_osmoprotectant_transport_system_permease_protein
eco:b2152 yeiB predicted_inner_membrane_protein;_K07148_uncharacterized_protein
eco:b2157 yeiE predicted_DNA-binding_transcriptional_regulator
eco:b2154 yeiG S-formylglutathione_hydrolase_(EC:3.1.1.-);_K01070_S-formylglutathione_hydrolase_[EC:3.1.2.12]
eco:b2158 yeiH inner_membrane_protein,_UPF0324_family
eco:b2160 yeiI predicted_kinase
eco:b2163 yeiL DNA-binding_transcriptional_activator_of_stationary_phase_nitrogen_survival;_K16326_CRP/FNR_family_transcriptional_regulator,_putaive_post-exponential-phase_nitrogen-starvation_regulator
eco:b2171 yeiP elongation_factor_P-like_protein;_K02356_elongation_factor_P
eco:b2172 yeiQ predicted_D-mannonate_oxidoreductase,_NAD-dependent;_K00540_[EC:1.-.-.-]
eco:b2173 yeiR Zn-stimulated_GTPase_involved_in_zinc_homeostasis;_mutants_are_cadmium_and_EDTA_sensitive;_Zn(2+)_binding_protein
eco:b2145 yeiS conserved_protein,_DUF2542_family
eco:b4502 yeiW UPF0153_cysteine_cluster_protein,_function_unknown;_K06940
eco:b2178 yejB microcin_C_transporter_YejABEF,_permease_subunit;_ABC_family;_K13894_microcin_C_transport_system_permease_protein
eco:b2179 yejE microcin_C_transporter_YejABEF,_permease_subunit;_ABC_family;_K13895_microcin_C_transport_system_permease_protein
eco:b2180 yejF microcin_C_transporter,_ATP-binding_subunit;_ABC_family;_K13896_microcin_C_transport_system_ATP-binding_protein
eco:b2181 yejG predicted_protein
eco:b2184 yejH predicted_ATP-dependent_DNA_or_RNA_helicase;_K17677_ATP-dependent_helicase_IRC3_[EC:3.6.4.-]
eco:b2186 yejK spermidine_nucleoid-associated_protein;_K06899_nucleoid-associated_protein
eco:b2187 yejL conserved_protein,_UPF0352_family;_K09904_hypothetical_protein
eco:b2188 yejM predicted_hydrolase,_inner_membrane;_K07014
eco:b2190 yejO pseudogene
eco:b2230 yfaA DUF2138_family_protein,_function_unknown
eco:b2244 yfaD conserved_protein
eco:b2236 yfaE ferredoxin_involved_with_ribonucleotide_reductase_diferric-tyrosyl_radical_(Y*)_cofactor_maintenance;_K11107_ferredoxin
eco:b2236 yfaE ferredoxin_involved_with_ribonucleotide_reductase_diferric-tyrosyl_radical_(Y*)_cofactor_maintenance;_K11107_ferredoxin
eco:b2238 yfaH pseudogene
eco:b2233 yfaL adhesin;_K07279_autotransporter_family_porin
eco:b2225 yfaP DUF2135_family_protein,_function_unknown
eco:b2226 yfaQ tandem_DUF2300_domain_protein,_function_unknown
eco:b4500 yfaS pseudogene
eco:b2229 yfaT DUF1175_family_protein,_function_unknown;_K09934_hypothetical_protein
eco:b2249 yfaY conserved_protein;_K03742_competence/damage-inducible_protein_CinA
eco:b2250 yfaZ outer_membrane_protein,_possible_porin
eco:b2270 yfbK conserved_protein;_K07114_Ca-activated_chloride_channel_homolog
eco:b2271 yfbL predicted_peptidase
eco:b2272 yfbM conserved_protein,_DUF1877_family
eco:b2273 yfbN conserved_protein
eco:b2274 yfbO conserved_protein
eco:b2275 yfbP TPR-like_repeats-containing_protein
eco:b2275 yfbP TPR-like_repeats-containing_protein
eco:b2291 yfbR 5'-nucleotidase;_K08722_5'-nucleotidase_[EC:3.1.3.5]
eco:b2292 yfbS predicted_transporter
eco:b2293 yfbT sugar_phosphatas;_K01112_[EC:3.1.3.-]
eco:b2294 yfbU conserved_protein,_UPF0304_family;_K09161_hypothetical_protein
eco:b2295 yfbV inner_membrane_protein,_UPF0208_family;_K09899_hypothetical_protein
eco:b2327 yfcA inner_membrane_protein,_UPF0721_family;_K07090
eco:b2298 yfcC predicted_inner_membrane_protein
eco:b2299 yfcD predicted_NUDIX_hydrolase;_K01554_[EC:3.6.-.-]
eco:b2300 yfcE phosphodiesterase_activity_on_bis-pNPP;_K07095
eco:b2301 yfcF glutathione_S-transferase
eco:b2302 yfcG GSH-dependent_disulfide_bond_oxidoreductase;_K00799_glutathione_S-transferase_[EC:2.5.1.18]
eco:b2304 yfcH conserved_protein_with_NAD(P)-binding_Rossmann-fold_domain;_K07071
eco:b2305 yfcI conserved_protein
eco:b2322 yfcJ putative_arabinose_efflux_transporter
eco:b2325 yfcL predicted_protein
eco:b2325 yfcL predicted_protein
eco:b2332 yfcO predicted_protein
eco:b2333 yfcP predicted_fimbrial-like_adhesin_protein
eco:b2334 yfcQ predicted_fimbrial-like_adhesin_protein
eco:b2335 yfcR predicted_fimbrial-like_adhesin_protein
eco:b2336 yfcS predicted_periplasmic_pilus_chaperone
eco:b4661 yfcU pseudogene
eco:b2339 yfcV predicted_fimbrial-like_adhesin_protein
eco:b2343 yfcZ conserved_protein,_UPF0381_family
eco:b2347 yfdC predicted_inner_membrane_protein
eco:b2371 yfdE predicted_CoA-transferase,_NAD(P)-binding
eco:b2345 yfdF predicted_protein
eco:b2354 yfdK CPS-53_(KpLE1)_prophage;_conserved_protein
eco:b2355 yfdL pseudogene
eco:b2356 yfdM pseudogene
eco:b2357 yfdN CPS-53_(KpLE1)_prophage;_predicted_protein
eco:b2359 yfdP CPS-53_(KpLE1)_prophage;_predicted_protein
eco:b2360 yfdQ CPS-53_(KpLE1)_prophage;_predicted_protein
eco:b2361 yfdR CPS-53_(KpLE1)_prophage;_conserved_protein;_K06952
eco:b2362 yfdS CPS-53_(KpLE1)_prophage;_predicted_protein
eco:b2363 yfdT CPS-53_(KpLE1)_prophage;_predicted_protein
eco:b2372 yfdV predicted_transporter;_K07088
eco:b2375 yfdX predicted_protein
eco:b2375 yfdX predicted_protein
eco:b2377 yfdY predicted_inner_membrane_protein
eco:b2395 yfeA predicted_diguanylate_cyclase
eco:b2398 yfeC predicted_DNA-binding_protein,_DUF1323_family
eco:b2399 yfeD conserved_protein,_DUF1323_family;_N-terminal_HTH_domain_of_the_MerR_superfamily
eco:b2410 yfeH predicted_inner_membrane_protein;_K14347_solute_carrier_family_10_(sodium/bile_acid_cotransporter),_member_7
eco:b2419 yfeK predicted_protein
eco:b2408 yfeN predicted_outer_membrane_protein
eco:b2389 yfeO predicted_ion_channel_protein
eco:b2409 yfeR predicted_DNA-binding_transcriptional_regulator
eco:b2420 yfeS conserved_protein
eco:b2430 yfeW penicillin_binding_protein_PBP4B;_weak_DD-carboxypeptidase_activity
eco:b2431 yfeX porphyrinogen_oxidase,_cytoplasmic;_K07223_putative_iron-dependent_peroxidase
eco:b2432 yfeY RpoE-regulated_lipoprotein
eco:b2433 yfeZ inner_membrane_protein
